업체명,날짜,맛,양,배달,주문메뉴,상세리뷰
동대문엽기떡볶이-종각점,23시간 전,5,5,5,"
            엽기메뉴/1(엽기메뉴 선택(엽기떡볶이),맛 선택(착한맛))
          ","일주일에 한번은 꼭먹어야해요
맛있게매워서 넘좋아요"
동대문엽기떡볶이-종각점,어제,5,5,5,"
            A set/1(엽기메뉴 선택(엽기떡볶이),맛 선택(덜매운맛),토핑 선택(메추리알（5개）)),음료（유산균） 450ml/1
          ","신선하게 맛있어요

양도 많구!

감사합니다ㅎㅎ"
동대문엽기떡볶이-종각점,3일 전,5,5,5,"
            A set/1(엽기메뉴 선택(엽기떡볶이),맛 선택(착한맛),토핑 선택(메추리알（5개）),토핑 추가선택_1(우동사리 추가),떡／오뎅사리 추가선택(떡 2번 추가))
          ","항상 맛있어요
매일 먹고 싶어요
질리지 않아요"
동대문엽기떡볶이-종각점,3일 전,5,5,5,"
            엽기메뉴/1(엽기메뉴 선택(엽기떡볶이),맛 선택(착한맛)),주먹김밥（셀프）/1
          ",처음 주문해봤는데 맛있게 잘 먹었습니다! ^^ 다음에 또 주문할게요!
동대문엽기떡볶이-종각점,3일 전,5,5,5,"
            B set/1(엽기메뉴 선택(엽기반반),맛 선택(착한맛),토핑 선택(계란（2개）))
          ",맛있게 잘 먹었어요~!
동대문엽기떡볶이-종각점,3일 전,5,5,5,"
            엽기메뉴/1(엽기메뉴 선택(엽기오뎅),맛 선택(초보맛),토핑 추가선택_1(당면사리 추가)),엽기오돌뼈밥/1
          ",너무 맛있어요~
동대문엽기떡볶이-종각점,5일 전,5,5,5,"
            B set/1(엽기메뉴 선택(엽기반반),맛 선택(덜매운맛),토핑 선택(메추리알（5개）)),계란찜/1
          ",여전히 맛있어요. 다시 주문할 거에요
동대문엽기떡볶이-종각점,6일 전,5,5,5,"
            엽기메뉴/1(엽기메뉴 선택(엽기떡볶이),맛 선택(초보맛)),참치마요밥/2
          ",잘먹었습니당ㅋㅋ호호홍
동대문엽기떡볶이-종각점,일주일 전,5,5,5,"
            엽기메뉴/1(엽기메뉴 선택(엽기반반),맛 선택(착한맛)),김말이（3개）/1
          ",아주 맛있어요. 아주 좋아요.
동대문엽기떡볶이-종각점,일주일 전,5,5,5,"
            로제메뉴/1(로제메뉴 선택(로제떡볶이),맛선택(착한맛),토핑 추가선택_1(모짜치즈 추가),토핑_추가선택_2(중국당면 추가)),주먹김밥（셀프）/1
          ",역시 엽떡 맛있었어요! 오리지널도 맛있지만 로제도 진짜 맛있는거같아요ㅎㅎ
동대문엽기떡볶이-종각점,일주일 전,5,5,5,"
            A set/1(엽기메뉴 선택(엽기떡볶이),맛 선택(오리지널),토핑 선택(메추리알（5개）)),주먹김밥（셀프）/1
          ",목이 좀 칼칼해서 매운 걸 시켰는데 목구멍 불타는 것 같고 좋네요 맛있게 잘 먹었습니다 주먹밥에 김자반 많이 주셔서 좋았어요 굿
동대문엽기떡볶이-종각점,일주일 전,5,5,5,"
            엽기메뉴/1(엽기메뉴 선택(엽기오뎅),맛 선택(초보맛),토핑 추가선택_1(당면사리 추가))
          ",맛있어요
동대문엽기떡볶이-종각점,2022년 3월 20일,5,5,5,"
            A set/1(엽기메뉴 선택(엽기반반),맛 선택(착한맛),토핑 선택(메추리알（5개）)),음료（유산균） 450ml/1
          ",맛이게 잘 먹었습니다~!
동대문엽기떡볶이-종각점,2022년 3월 20일,1,1,3,"
            엽기메뉴/1(엽기메뉴 선택(엽기떡볶이),맛 선택(착한맛))
          ",정말 양이 너무 적습니다 엽떡 많이시켜먹는데 이렇게 적은적 첨입니다
동대문엽기떡볶이-종각점,2022년 3월 20일,4,4,4,"
            엽기메뉴/1(엽기메뉴 선택(엽기오뎅),맛 선택(착한맛),떡／오뎅사리 추가선택(떡 1번 추가)),주먹김밥（셀프）/1
          ",맛있었어요 배송도 빨라요
동대문엽기떡볶이-종각점,2022년 3월 20일,5,3,5,"
            엽기닭볶음탕/1(맛 선택(초보맛))
          ",맛있게 잘먹었습니다
동대문엽기떡볶이-종각점,2022년 3월 19일,1,1,3,"
            엽기메뉴/1(엽기메뉴 선택(엽기떡볶이),맛 선택(초보맛),토핑 추가선택_1(모짜치즈 추가))
          ","양도 엄청 적고
토핑추가했는데 추가한 치즈도 거의 안보이고
ㅠ
거의 매주 시키는데 실망이네요

어서 빨리 엽떡을 대신할 떡볶이가 등장하길 빕니다.
많던적던 믿고 시킬수 있는 브랜드가요"
동대문엽기떡볶이-종각점,2022년 3월 17일,4,4,5,"
            엽기메뉴/1(엽기메뉴 선택(엽기떡볶이),맛 선택(착한맛)),참치마요밥/1,계란찜/1
          ",맛잇러욤ㅎㅎㅎㅎㅎㅎ
동대문엽기떡볶이-종각점,2022년 3월 17일,5,5,5,"
            엽기메뉴/1(엽기메뉴 선택(엽기떡볶이),맛 선택(착한맛)),주먹김밥（셀프）/1
          ",맛있게 잘 먹었어요~!
동대문엽기떡볶이-종각점,2022년 3월 17일,5,5,5,"
            엽기메뉴/1(엽기메뉴 선택(엽기반반),맛 선택(착한맛))
          ",아주 맛있어요. 아주 좋아요.
동대문엽기떡볶이-종각점,2022년 3월 12일,5,5,5,"
            로제메뉴/1(로제메뉴 선택(로제오뎅),맛선택(오리지널)),엽봉（5개）/1,음료（유산균） 450ml/1
          ",와 엽봉 생각보다 음청맛있네요 굳굳
동대문엽기떡볶이-종각점,2022년 3월 11일,5,5,5,"
            엽기메뉴/1(엽기메뉴 선택(엽기반반),맛 선택(초보맛),토핑 추가선택_1(당면사리 추가))
          ",정말 맛있어요!! 담에도 시켜먹을께요
동대문엽기떡볶이-종각점,2022년 3월 11일,5,5,5,"
            엽기닭볶음탕/1(맛 선택(초보맛),토핑 추가선택_1(모짜치즈 추가),토핑_추가선택_2(우동사리 추가)),주먹김밥（셀프）/1
          ",너무너무 맛있게 잘먹었어요~~~~!!! 자주먹을게요!!
동대문엽기떡볶이-종각점,2022년 3월 11일,5,4,5,"
            엽기메뉴/1(엽기메뉴 선택(엽기떡볶이),맛 선택(초보맛)),참치마요밥/2
          ",넘맛나게잘묵었어용 양이좀적어요 ㅜ
동대문엽기떡볶이-종각점,2022년 3월 10일,5,5,5,"
            A set/1(엽기메뉴 선택(엽기반반),맛 선택(덜매운맛),토핑 선택(메추리알（5개）))
          ",줜네이 맛있네요!!!
동대문엽기떡볶이-종각점,2022년 3월 10일,5,5,5,"
            C set/1(엽기메뉴 선택(엽기떡볶이),맛 선택(초보맛),토핑 선택(계란（2개）),토핑 추가선택_1(햄（7개） 추가),떡／오뎅사리 추가선택(떡 1번, 오뎅 1번 추가)),모둠튀김/1,음료（유산균） 450ml/1
          ","진짜 개졸맛탱ㅋ
역시 엽떡임돠"
동대문엽기떡볶이-종각점,2022년 3월 9일,5,5,5,"
            A set/1(엽기메뉴 선택(엽기떡볶이),맛 선택(착한맛),토핑 선택(계란（2개）),토핑 추가선택_1(모짜치즈 추가))
          ",선물보냈는데 너무 만족하네요
동대문엽기떡볶이-종각점,2022년 3월 7일,5,5,5,"
            엽기메뉴/1(엽기메뉴 선택(엽기떡볶이),맛 선택(착한맛),토핑 추가선택_1(우동사리 추가))
          ",맛있게 잘 먹었습니다~~
동대문엽기떡볶이-종각점,2022년 3월 7일,5,5,5,"
            크림메뉴/1(크림메뉴 선택(크림분모자떡볶이),맛선택(트러플크림맛))
          ",너무너무 맛있었어!!
