업체명,날짜,맛,양,배달,주문메뉴,상세리뷰
김밥천국-명동본점,23시간 전,5,5,5,"
            치즈김밥/1,라볶이/1,쫄면/1,콜라/2
          ",맛있어요 재주문 의사 있슴다
김밥천국-명동본점,2일 전,5,5,5,"
            오므라이스/1,치즈돈까스/1
          ",음식에 대한 솔직한 리뷰
김밥천국-명동본점,2일 전,5,5,5,"
            고추김밥/1,돈까스/1,순두부찌개/1
          ",맛있게 잘먹었습니다
김밥천국-명동본점,3일 전,5,5,5,"
            치즈돈까스/1,된장찌개/1
          ","주문금액때문에 치돈 처음 주문햇는데 맛잇네요~
반찬들도 역시 다 맛나요!"
김밥천국-명동본점,3일 전,5,5,5,"
            원조김밥/3,떡볶이/3
          ",한끼 때우기좋아요 추천요
김밥천국-명동본점,3일 전,5,5,5,"
            참치마요김밥/1,돈까스/1,라볶이/1
          ",배달도 엄청 빨리 오고 좋습니다!!
김밥천국-명동본점,4일 전,5,5,5,"
            고추김밥/1,비빔밥/1,라볶이/1
          ",굳입니다 맛있어용 자주이용합니당
김밥천국-명동본점,4일 전,5,5,5,"
            오므라이스/1,치즈돈까스/1
          ",음식에 대한 솔직한 리뷰
김밥천국-명동본점,4일 전,5,5,5,"
            참치마요김밥/1,치즈돈까스/1,쫄면/1
          ",첫 주문이었는데 맛있었어요~
김밥천국-명동본점,5일 전,4,4,5,"
            원조김밥/1,새우볶음밥/1,순두부찌개/1
          ",볶음밥 아무맛도 안나요..
김밥천국-명동본점,5일 전,5,5,5,"
            돈까스/1,수제비/1,고기만두/1
          ","수제비먹고싶어서 시켰는데 가격도좋고 맛있어요~
다른거도 맛있게 잘먹었습니다"
김밥천국-명동본점,5일 전,5,4,5,"
            김치찌개/3
          ",그릇이커서 양이 적어보여요 잘먹엇어요
김밥천국-명동본점,일주일 전,5,5,5,"
            원조김밥/1
          ",자주 먹어요 항상 맛나네요^^
김밥천국-명동본점,일주일 전,5,5,5,"
            야채김밥/1,떡볶이/1,수제비/1
          ",수제비 추천 합니다
김밥천국-명동본점,일주일 전,4,4,5,"
            원조김밥/1,떡만두국  /2
          ",지인분 시켜드렸는데 갑다기 퇴근하셨다 하셨어 취소전화 드렸는데 음식 나왔구 배달하시는분 기다린다 하더니 30분 넘어 배달하시는분 전화왔네요.....전 갠적으로 거짓말을 시러하는지라 다시는 주문하고 싶지 않아요...물론 저두 제대로 알지도  않고 주문한 저두 잘못됐지만요..죄송해요^^
김밥천국-명동본점,일주일 전,5,5,5,"
            스페셜정식/1,물냉면/1
          ","대박 좋아요
본점이라 그런지 깔끔하게 나오고 짱"
김밥천국-명동본점,2022년 3월 22일,5,5,5,"
            참치마요김밥/1,치킨까스/1,돌솥낙지비빔밥/1,부대찌개/1
          ",음식 잘먹었습다  감사합니다
김밥천국-명동본점,2022년 3월 21일,5,5,5,"
            원조김밥/1,오므라이스/1,치즈돈까스/1,냄비우동/1
          ",배달도 너무 빠르구 배터지게 잘 먹었습니당~
김밥천국-명동본점,2022년 3월 21일,5,5,5,"
            돈까스김밥/1
          ",맛있어용~~ 돈가스 야무지네요
김밥천국-명동본점,2022년 3월 21일,3,4,5,"
            참치마요김밥/1,떡갈비김밥/1,오므라이스/1,치즈돈까스/1
          ",엑스프레스 배달도 아니었는데 10분 더 빠르게 와서 좋았어요~ 맛은 괜찮고 양은 충분히 많았어요! 또 주만할게요
김밥천국-명동본점,2022년 3월 21일,5,5,5,"
            원조김밥/1,오므라이스/1,수제비/1
          ",맛나요 잘 먹엇습니다
김밥천국-명동본점,2022년 3월 21일,5,5,5,"
            고구마돈까스/1,비빔국수/1,공기밥/1
          ","항상 시켜먹는데 매번 친절하시고 맛있어요ㅠㅠ감사합니당~♡
너무 맛잇어어 먹다가 갑자기 생각나서
사진찍은건..이해바랍니다ㅠㅠ♡"
김밥천국-명동본점,2022년 3월 20일,4,3,5,"
            참치마요김밥/1,치즈돈까스/1,콜라/1
          ",국물이 없어요ㅠㅠㅠ국물 많이달라고 썼는데도..ㅠ 돈가스 소스는 부어져서 옵니다 찍멋분들은 알아두시길ㅎㅎ 맛은 있네요
김밥천국-명동본점,2022년 3월 20일,5,5,5,"
            오므라이스/1,제육덮밥/1,수제비/1,오뎅/1
          ","배달 하시는 분이 친절하십니다
양도 많고 맛있게 잘 먹었습니다"
김밥천국-명동본점,2022년 3월 18일,5,5,5,"
            뚝배기불고기/1,갈비탕/1
          ",제 잘 목었어요…..
김밥천국-명동본점,2022년 3월 18일,5,5,5,"
            철판김치볶음밥/1
          ",맛있게 잘 먹었습니다
김밥천국-명동본점,2022년 3월 17일,5,5,5,"
            원조김밥/1
          ",자주사먹어요 맛나네요
김밥천국-명동본점,2022년 3월 16일,5,5,5,"
            모듬김밥/1,치즈돈까스/1,김치만두/1
          ",맛도양도최곱니다!!
김밥천국-명동본점,2022년 3월 16일,5,5,5,"
            원조김밥/1
          ",자주 사먹어요 항상 맛있네요
