업체명,날짜,맛,양,배달,주문메뉴,상세리뷰
오로지백반,어제,5,5,5,"
            갑오징어볶음 2인 반찬8  밥2  국2/1
          ",너무 맛있어서 또 시켜 먹겠습니다!
오로지백반,2일 전,5,5,4,"
            제육볶음 듬뿍 반찬8  밥2  국2 2인분/1
          ",맛있게 잘먹어습니다
오로지백반,3일 전,4,5,4,"
            제육볶음 듬뿍 반찬8  밥2  국2 2인분/1
          ",맛이 엄청나지않지만 딱가격만큼의 양은 하는곳
오로지백반,4일 전,5,5,5,"
            제육볶음 듬뿍 반찬8  밥2  국2 2인분/1
          ",맛있어요 맛있어요 맛있어요
오로지백반,4일 전,5,5,5,"
            제육볶음 듬뿍 반찬8  밥2  국2 2인분/1
          ",맛있어요! 숯불향 가득한 제육만 먹다가 오랜만에 이런거 먹었는데 맛있더라구요 반찬도 한가득입니당
오로지백반,6일 전,5,5,5,"
            오징어 콩나물 찜 반찬8  밥2국2/1
          ",늘 맛있어서 행복해요
오로지백반,일주일 전,5,4,5,"
            2인분 오징어볶음 반찬8＋밥2 ＋국2/1,맛배기 제육/1
          ","맛있게 잘먹었어요 반찬도 맛나고 제육이랑 오징어 둘다 맛있습니다!!

아쉬운점은 제육 6천원은 양이 많다고 느꼈는데 오징어 22000원짜리는 사진에서와같이 양이 적다고 느꼈어요. 오징어도 얼마 안들었고...

오징어 물가가 올라서 그런건지는 모르겠지만, 양을 제외하고는 모두 맛있게 잘먹었습니다. 다음에는 다른 메뉴도 먹어볼게요!!"
오로지백반,일주일 전,5,5,5,"
            2인분 오징어볶음 반찬8＋밥2 ＋국2/1
          ",배달이 늦는다고 했는데 엄청 빨리와서 깜짝놀랬어요. 여긴 국 맛집이네요 ㅎㅎ
오로지백반,2022년 3월 22일,5,5,5,"
            제육볶음 듬뿍 반찬8  밥2  국2 2인분/1
          ",자주 시켜요 가성비 굿
오로지백반,2022년 3월 21일,5,5,5,"
            2인분 계란말이 잔뜩 반찬8＋밥2＋국2 /1
          ","너무 맛있어서  계속 시켜 먹고 있습니다!
맛 따봉 👍"
오로지백반,2022년 3월 21일,5,5,5,"
            제육볶음 듬뿍 반찬8  밥2  국2 2인분/1
          ",맛잇게잘먹엇습니다~~배달도 빠르고 좋아요
오로지백반,2022년 3월 20일,4,4,4,"
            3인분 오징어볶음 반찬8＋ 밥3 ＋국3 /1
          ",잘먹었습니다 ㅏㅏㅏㅏ
오로지백반,2022년 3월 20일,5,5,5,"
            제육볶음 듬뿍 반찬8  밥2  국2 2인분/1
          ",맛있어요 맛있어요 맛있어요
오로지백반,2022년 3월 19일,5,5,5,"
            쭈꾸미볶음 3인 반찬8   밥3국3/1
          ",매번 맛있게 잘 먹었습니다.
오로지백반,2022년 3월 18일,5,5,5,"
            2인분 계란말이 잔뜩 반찬8＋밥2＋국2 /1
          ",8가지반찬에 계란말이 넘맛있어요
오로지백반,2022년 3월 17일,5,4,5,"
            2인분 계란말이 잔뜩 반찬8＋밥2＋국2 /1
          ","기대이상이예요
어쩜 반찬들이 다 맛있나요
남친이랑 둘이서 맛있게 잘 먹었습니다"
