업체명,맛,양,배달,주문메뉴,상세리뷰
중림양꼬치,5,5,5,"
            경장육슬/1,옥수수온면/1
          ",맛있었어요 오랜만에 경장육슬
중림양꼬치,5,3,5,"
            양꼬치/2,어향가지/1
          ",배달이 빠릅니다. 양꼬치 굉장히 맛있습니다. 가격에 비해 양은 잘 모르겠습니다.
중림양꼬치,5,5,5,"
            양꼬치/2,궈보러우（锅包肉）/1,어향가지/1,물만두/1
          ",찐이닷!♡♡♡가지는 처음 먹는데 우와아아
중림양꼬치,5,5,5,"
            양꼬치/2,가지볶음밥/1,옥수수온면/1
          ",맛있어요! 잘먹었습니다!
중림양꼬치,5,5,5,"
            양꼬치/2,궈보러우（锅包肉）/1,옥수수온면/2
          ","안주로 먹었는데
양꼬치 맛있고
온면이 고량주랑 진짜 잘어울려요"
중림양꼬치,5,5,5,"
            궈보러우（锅包肉）/1
          ","한10번이상 주문한곳인데 얼마전부터 주문잘못오고 다식어서오고 무생채 맛있다고 많이 부탁하면 매번 무시하고 
오늘 꿔바러우는 고기 결을 잘못 썰었는지 씹을때마다 잇에 끼고.암튼 넘 화가나 리뷰해요.
기분좋게 맛있게먹었다는 리뷰만 쓰고싶은데 오늘은 넘 화가나요 연속3번 실패.
이집하고는 이제 손절 할려고요."
중림양꼬치,5,5,5,"
            새우구이/1,마라탕/1
          ","마라탕 너무 매워요 ㅠㅠ
새우구이는 맛있네요"
중림양꼬치,4,4,5,"
            지삼선/1
          ",내일은 어향가지 주문해봐야겠어요 괜찮네요
중림양꼬치,5,5,5,"
            양꼬치/1,볶음면/1,마라탕/1
          ",👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👌
중림양꼬치,5,5,5,"
            양꼬치/1,오돌뼈/1,볶음면/1
          ",볶음면은 그다지. .  그외는 잘 먹었습니다
중림양꼬치,5,5,5,"
            궈보러우（锅包肉）/1,마파두부덮밥/1
          ",맛잇섯고 배송도 굿 빨라서 따끈한겅 먹엇서요
중림양꼬치,5,5,5,"
            양꼬치/1,옥수수온면/1,마라탕/1
          ",👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻
중림양꼬치,4,5,5,"
            양꼬치/2,궈보러우（锅包肉）/1
          ","양은 적당했어요!
다만 꿔바로우 소스 따로 달라고 요청했는데
버무려서 주셔서 굉장히 질퍽거려서 아쉬웠습니다ㅠㅠ
그래도 배달빨라서 좋았어요~!"
중림양꼬치,5,5,5,"
            양꼬치/1,양갈비살/1,새우구이/1
          ","양 푸짐하고 요청사항도 잘 들어주셨어요
촉촉하게 굽는게 역시 최고•͈˽•͈❤︎"
중림양꼬치,5,5,5,"
            양갈비살/1
          ",맛있어요~~~~~~~~~~
중림양꼬치,5,5,5,"
            향라새우/1
          ",맛있습니당 냠냠 배달도 빨라여
중림양꼬치,5,5,5,"
            양꼬치/1,궈보러우（锅包肉）/1
          ","양꼬치를 간편하게 배달하다니...
맛좋게 잘 궈서 왔네요.
종종 이용할 생각입니다"
중림양꼬치,4,4,5,"
            양꼬치/1,건두부무침/1
          ",양꼬치 맛있어요 ^
중림양꼬치,5,5,5,"
            고급양갈비/3,양꼬치/2,건두부무침/1
          ",최고입니다 감사합니다
중림양꼬치,5,5,5,"
            어향가지/1,향라새우/1,공기밥/1
          ",진짜 너무너무 맛있어요~~~
중림양꼬치,5,5,5,"
            양꼬치/1,옥수수온면/1,볶음면/1
          ","자주 시켜먹는 집인데, 맛과 양이 항상 만족스럽습니다. 오자마자 급하게 먹었더니 음식 사진을 미처 못 챙겼네요."
중림양꼬치,5,5,5,"
            향라새우/2
          ",바삭하고 고소하고 맛있네요.
중림양꼬치,5,5,5,"
            양꼬치/1,볶음면/1
          ",맛있게 잘 먹었습니다
중림양꼬치,5,5,5,"
            깐밴오징어/1,마라탕/1,공기밥/1
          ",깐뺀오징어 짱 맛잇어요!!!!
중림양꼬치,5,5,5,"
            양꼬치/1,옥수수온면/1
          ","중림양꼬치 좋아하는 곳인데 
옥수수 온면에서 철수세미가 ..."
중림양꼬치,4,4,5,"
            양꼬치/2
          ",잡내없고 괜찮아요 탄부분이 좀 있긴 했지만 맛있어요
중림양꼬치,5,5,5,"
            양꼬치/1,옥수수온면/1
          ","예전에 양꼬치 먹고싶을때 종종 갔었는데 
배달도 매장에서 먹던맛 그대로네요~👍🏻"
중림양꼬치,5,5,5,"
            양꼬치/5
          ","사진은 못찍었는데
양도 많고 비리지않고 맛있게 잘먹었습니다^^"
중림양꼬치,5,5,5,"
            양꼬치/1,어향가지/1,옥수수온면/1
          ",양도 많고 맛있어요.
중림양꼬치,5,5,5,"
            양꼬치/1,궈보러우（锅包肉）/1
          ",간만에 먹는데 맛나네요 다음에 재 주문의사있어요!
중림양꼬치,5,4,5,"
            양꼬치/1,양갈비살/1,궈보러우（锅包肉）/1
          ",정말 맛있게 잘 먹었어요.
중림양꼬치,5,5,5,"
            양꼬치/1,궈보러우（锅包肉）/1
          ",이번에도 맛있게 먹었습니다
중림양꼬치,4,4,4,"
            양꼬치/1,양갈비살/1
          ",따뜻한 상태로 잘 도착했어요~ 잘먹었습니다.
중림양꼬치,5,5,5,"
            양갈비살/1,공기밥/1,사이다 355mL/1
          ",너무 맛있었어요!
중림양꼬치,5,4,4,"
            양꼬치/1,옥수수온면/1,콜라 355mL/1
          ","다 먹고나서야 콜라가 오지 않았다는것을 알게되었습니다
그정도로 맛있었어요
온면은 김칫국느낌도 살짝나서 엄마생각에 눈물도 살짝 났구요 
양꼬치는 진짜 너무 부드럽더라고요
다만 제가 조금만 더 정신을 차렸었다면 콜라가 도착하지 않았단 사실을 빨리 알아차렸을텐데
다 먹고 입가심할 음료가 없어서
조금 기름지고 텁텁하긴한데 괜찮아요
그건 제가 정신못차리고 오지게 *먹어서 그런거니까요
잘먹었습니다
바쁘신거 이해합니다. 제가 익스프레스로 시키는게 아니었는데ㅠ 바쁘게 만든거 같아서 죄책감이 느껴지더군요
2000원으로 세상을 배웠어요."
중림양꼬치,4,4,4,"
            양꼬치/1,궈보러우（锅包肉）/1
          ",맛은 나쁘지 않았고 꿔바로우는 달고 신 맛이 강한 소스였습니다.   보통 중국집의 꿔바로우 보다 신 맛이 강하니 참고하세요.
중림양꼬치,5,5,4,"
            양꼬치/1,궈보러우（锅包肉）/1
          ",세번째 시켜먹네요 맛있어요
중림양꼬치,5,5,5,"
            마파두부/1
          ",신속배달 맛있고 양많음
중림양꼬치,5,5,5,"
            양꼬치/3
          ","맛잇어요~~
다음엔 소스 좀더 주세욤... 
3인분 시켯는데 밑반찬 하나 더 주시지~~
잘먹겟습니다."
중림양꼬치,5,5,5,"
            양꼬치/1,궈보러우（锅包肉）/1
          ",와 대박 맛있어요 ㅠㅠㅠ 새콤하게 부탁드렸는데 잘해주시고 넘 감사합니다!!! 덕분에 주말 마무리 될 것 같아요 감사합니다!
중림양꼬치,5,5,5,"
            양꼬치/1,마라탕/1
          ","진짜 맛나네 마라탕도 꼬치도 짱짱짱.

  나 후기 안 남기는 사람임~~"
중림양꼬치,5,4,5,"
            양꼬치/1,마라탕/1
          ",중독성 있는 마라네요~  잘 먹었습니다
중림양꼬치,5,5,5,"
            양갈비살/1,궈보러우（锅包肉）/1
          ",저번에 시켜먹었을 때 맛있어서 또 주문했어요. 양갈비살은 양꼬치보다 부드럽고 쫄깃하네요. 궈보로우는 저번보다 소스가 적었지만 맛있었어요. 눅눅해지지 말라고 소스를 적게 하신 거 같은데 그래도 소스는 많은 게 좋아요. 궈보로우를 쯔란이랑 큐민씨드에 찍어 먹어도 별미예요.
중림양꼬치,3,3,5,"
            마라샹궈/1
          ","기름이 너무 많고! 짰어요! 
제가 콩나물을 좋아안하는데 콩나물이 엄청 많더라구요! 다른데서 주문했을때는 버섯도 여러가지 많았는데 검은 목이버섯뿐이였어요.
새우는 내장 제거 안해서 지저분해서 안좋았어요.
그리고 밥 한공기 같이 오는거 아니였나요?"
중림양꼬치,5,5,5,"
            궈보러우（锅包肉）/1,볶음면/1
          ",궈바로우는 바삭하늬 맛좋았네요~볶음면도 중국의맛~해외를 못가늬 이렇게 맛이라도 느껴보네요?
중림양꼬치,4,5,5,"
            양꼬치/2,양갈비살/2,궈보러우（锅包肉）/1,지삼선/1
          ",맛있게 먹고 있는데 마지막에 꿔바로우에서 머리카락이 나왔네요 위생에 신경 좀 써주세요 입맛이 확 떨어졌네요
중림양꼬치,5,5,5,"
            양꼬치/1,궈보러우（锅包肉）/1
          ","맛있어요. 고기도 따뜻하고 부드럽고 맛도 좋아요. 양고기는 민트소스 없으면 잘 못 먹었는데 기본 향신료(빨간 가루)만으로 맛있게 먹었어요. 궈보러우 눅눅하지 않게 뚜껑 뚫어서 보내주셔서 바삭하게 먹었어요. 보내주신 반찬도 상큼해요. 잘 먹었고요, 새해 복 많이 받으세요!"
중림양꼬치,2,3,4,"
            양꼬치/1,양갈비살/1,맨보샤/1
          ","잘먹었어요
양이 적어보였는데 많았고 소스가 좀 아쉬웠어요"
중림양꼬치,1,1,1,"
            양갈비살/1,건두부무침/1,사이다 355mL/3
          ","저게 양갈비꼬치 1인분이랍니다ㅋㅋㅋㅋ
맛보기로 준줄
스시집 장국 컵 싸이즈에요
비추"
